user.id,datetime,incoming,dest.user.id,dest.phone.hash,id_tuple,relationship,isSMS,isCall,isCloseFriend,time,inOffice
24,2008-12-03 22:30:36,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,22:30:36,False
24,2008-12-03 22:30:36,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,22:30:36,False
58,2008-12-03 22:31:05,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,22:31:05,False
58,2008-12-03 22:31:05,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,22:31:05,False
58,2008-12-03 22:31:05,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,22:31:05,False
61,2008-12-04 02:29:37,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,02:29:37,False
61,2008-12-04 02:29:41,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,02:29:41,False
61,2008-12-04 03:29:37,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,03:29:37,False
61,2008-12-04 03:29:37,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,03:29:37,False
61,2008-12-04 03:29:41,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,03:29:41,False
61,2008-12-04 03:29:41,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,03:29:41,False
61,2008-12-04 04:13:14,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,04:13:14,False
61,2008-12-04 04:17:23,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,04:17:23,False
61,2008-12-04 05:13:14,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,05:13:14,False
61,2008-12-04 05:13:14,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,05:13:14,False
61,2008-12-04 05:17:23,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,05:17:23,False
61,2008-12-04 05:17:23,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,05:17:23,False
61,2008-12-04 05:29:37,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,05:29:37,False
61,2008-12-04 05:57:55,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,05:57:55,False
61,2008-12-04 06:03:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:03:28,False
61,2008-12-04 06:07:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:07:26,False
61,2008-12-04 06:29:37,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:29:37,False
61,2008-12-04 06:29:37,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:29:37,False
61,2008-12-04 06:29:41,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:29:41,False
61,2008-12-04 06:29:41,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:29:41,False
61,2008-12-04 06:57:55,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:57:55,False
61,2008-12-04 06:57:55,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:57:55,False
61,2008-12-04 07:03:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:03:28,False
61,2008-12-04 07:03:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:03:28,False
61,2008-12-04 07:07:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:07:26,False
61,2008-12-04 07:07:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:07:26,False
61,2008-12-04 07:13:14,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:13:14,False
61,2008-12-04 07:14:55,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:14:55,False
61,2008-12-04 07:17:23,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:17:23,False
61,2008-12-04 07:25:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:25:03,False
61,2008-12-04 08:13:14,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,08:13:14,False
61,2008-12-04 08:13:14,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,08:13:14,False
61,2008-12-04 08:14:55,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,08:14:55,False
61,2008-12-04 08:14:55,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,08:14:55,False
61,2008-12-04 08:17:23,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,08:17:23,False
61,2008-12-04 08:17:23,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,08:17:23,False
61,2008-12-04 08:25:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,08:25:03,False
61,2008-12-04 08:25:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,08:25:03,False
1,2008-12-04 08:29:41,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,08:29:41,False
61,2008-12-04 08:57:55,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,08:57:55,False
61,2008-12-04 09:03:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,09:03:28,False
61,2008-12-04 09:07:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,09:07:26,False
61,2008-12-04 09:18:58,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,09:18:58,False
61,2008-12-04 09:57:55,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,09:57:55,False
61,2008-12-04 09:57:55,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,09:57:55,False
61,2008-12-04 10:03:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:03:28,True
61,2008-12-04 10:03:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:03:28,True
61,2008-12-04 10:07:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:07:26,True
61,2008-12-04 10:07:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:07:26,True
1,2008-12-04 10:13:12,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,10:13:12,True
61,2008-12-04 10:14:55,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:14:55,True
61,2008-12-04 10:14:55,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:14:55,True
61,2008-12-04 10:14:55,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:14:55,True
1,2008-12-04 10:14:56,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,10:14:56,True
1,2008-12-04 10:15:24,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,10:15:24,True
1,2008-12-04 10:17:21,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,10:17:21,True
61,2008-12-04 10:18:58,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:18:58,True
61,2008-12-04 10:18:58,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:18:58,True
61,2008-12-04 10:25:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:25:03,True
1,2008-12-04 10:25:07,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,10:25:07,True
61,2008-12-04 11:14:55,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:14:55,True
61,2008-12-04 11:14:55,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:14:55,True
61,2008-12-04 11:23:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:23:26,True
61,2008-12-04 11:25:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:25:03,True
61,2008-12-04 11:25:03,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:25:03,True
61,2008-12-04 11:25:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:25:03,True
61,2008-12-04 11:30:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:30:48,True
61,2008-12-04 11:34:53,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:34:53,True
1,2008-12-04 11:57:53,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,11:57:53,True
1,2008-12-04 12:03:26,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,12:03:26,True
1,2008-12-04 12:07:24,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,12:07:24,True
61,2008-12-04 12:18:58,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:18:58,True
1,2008-12-04 12:19:40,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,12:19:40,True
61,2008-12-04 12:23:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:23:26,True
61,2008-12-04 12:23:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:23:26,True
61,2008-12-04 12:30:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:30:48,True
61,2008-12-04 12:30:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:30:48,True
61,2008-12-04 12:34:53,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:34:53,True
61,2008-12-04 12:34:53,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:34:53,True
61,2008-12-04 13:18:58,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:18:58,True
61,2008-12-04 13:18:58,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:18:58,True
61,2008-12-04 13:59:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:59:15,True
61,2008-12-04 13:59:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:59:15,True
61,2008-12-04 14:23:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:23:26,True
61,2008-12-04 14:28:25,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:28:25,True
61,2008-12-04 14:28:25,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:28:25,True
61,2008-12-04 14:30:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:30:48,True
61,2008-12-04 14:34:53,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:34:53,True
61,2008-12-04 15:23:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:23:26,True
61,2008-12-04 15:23:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:23:26,True
61,2008-12-04 15:28:25,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:28:25,True
61,2008-12-04 15:30:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:30:48,True
61,2008-12-04 15:30:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:30:48,True
61,2008-12-04 15:34:53,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:34:53,True
61,2008-12-04 15:34:53,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:34:53,True
61,2008-12-04 15:59:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:59:15,True
61,2008-12-04 15:59:15,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:59:15,True
61,2008-12-04 15:59:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:59:15,True
61,2008-12-04 15:59:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:59:15,True
61,2008-12-04 15:59:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:59:15,True
61,2008-12-04 15:59:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:59:15,True
61,2008-12-04 15:59:15,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:59:15,True
61,2008-12-04 16:59:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:59:15,True
61,2008-12-04 16:59:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:59:15,True
1,2008-12-04 17:23:23,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,17:23:23,True
1,2008-12-04 17:28:24,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,17:28:24,True
61,2008-12-04 17:28:25,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:28:25,True
1,2008-12-04 17:30:46,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,17:30:46,True
1,2008-12-04 17:34:51,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,17:34:51,True
61,2008-12-04 18:28:25,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:28:25,False
61,2008-12-04 18:28:25,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:28:25,False
61,2008-12-05 02:37:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,02:37:03,False
61,2008-12-05 09:43:56,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,09:43:56,False
61,2008-12-05 10:43:56,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:43:56,True
61,2008-12-05 10:43:56,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:43:56,True
61,2008-12-05 10:54:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:54:15,True
61,2008-12-05 11:25:25,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:25:25,True
61,2008-12-05 11:54:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:54:15,True
61,2008-12-05 11:54:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:54:15,True
61,2008-12-05 12:43:56,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:43:56,True
58,2008-12-05 13:05:11,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,13:05:11,True
58,2008-12-05 13:05:11,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,13:05:11,True
58,2008-12-05 13:05:11,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,13:05:11,True
61,2008-12-05 13:43:56,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:43:56,True
61,2008-12-05 13:43:56,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:43:56,True
61,2008-12-05 13:54:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:54:15,True
61,2008-12-05 14:25:25,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:25:25,True
61,2008-12-05 14:25:25,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:25:25,True
61,2008-12-05 14:53:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:53:23,True
61,2008-12-05 14:54:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:54:15,True
61,2008-12-05 14:54:15,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:54:15,True
1,2008-12-05 15:43:54,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,15:43:54,True
1,2008-12-05 16:54:14,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,16:54:14,True
61,2008-12-05 17:53:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:53:23,True
61,2008-12-05 17:53:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:53:23,True
58,2008-12-06 19:12:28,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,19:12:28,False
58,2008-12-06 19:12:28,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,19:12:28,False
58,2008-12-06 19:12:28,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,19:12:28,False
61,2008-12-06 20:36:34,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,20:36:34,False
24,2008-12-06 21:12:28,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,21:12:28,False
58,2008-12-06 21:12:28,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,21:12:28,False
58,2008-12-06 21:12:28,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,21:12:28,False
58,2008-12-06 21:12:28,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,21:12:28,False
24,2008-12-06 22:12:28,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,22:12:28,False
24,2008-12-06 22:12:28,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,22:12:28,False
58,2008-12-06 22:12:28,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,22:12:28,False
58,2008-12-06 22:12:28,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,22:12:28,False
58,2008-12-06 22:12:28,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,22:12:28,False
61,2008-12-06 23:18:38,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,23:18:38,False
61,2008-12-07 03:17:44,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,03:17:44,False
61,2008-12-07 10:01:39,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:01:39,True
61,2008-12-07 10:01:39,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:01:39,True
61,2008-12-07 10:01:39,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:01:39,True
61,2008-12-07 14:40:50,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:40:50,True
61,2008-12-07 15:40:50,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:40:50,True
61,2008-12-07 15:40:50,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:40:50,True
61,2008-12-07 17:05:33,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:05:33,True
61,2008-12-07 18:05:33,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:05:33,False
61,2008-12-07 18:05:33,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:05:33,False
61,2008-12-07 18:40:50,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:40:50,False
61,2008-12-07 18:40:50,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:40:50,False
1,2008-12-07 20:05:32,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,20:05:32,False
1,2008-12-07 20:05:32,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,20:05:32,False
1,2008-12-07 20:05:32,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,20:05:32,False
1,2008-12-07 20:05:32,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,20:05:32,False
61,2008-12-07 20:05:33,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,20:05:33,False
1,2008-12-07 20:40:50,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,20:40:50,False
61,2008-12-07 21:05:33,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,21:05:33,False
61,2008-12-07 21:05:33,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,21:05:33,False
24,2008-12-08 06:38:31,1,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,06:38:31,False
58,2008-12-08 07:37:37,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,07:37:37,False
58,2008-12-08 07:37:37,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,07:37:37,False
58,2008-12-08 07:37:37,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,07:37:37,False
24,2008-12-08 07:38:31,1,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,07:38:31,False
24,2008-12-08 07:38:31,1,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,07:38:31,False
24,2008-12-08 09:37:37,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,09:37:37,False
58,2008-12-08 09:37:37,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,09:37:37,False
58,2008-12-08 09:37:37,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,09:37:37,False
58,2008-12-08 09:37:37,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,09:37:37,False
58,2008-12-08 09:38:29,0,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,09:38:29,False
58,2008-12-08 09:38:29,0,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,09:38:29,False
58,2008-12-08 09:38:29,0,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,09:38:29,False
24,2008-12-08 10:37:37,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,10:37:37,True
24,2008-12-08 10:37:37,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend,1,0,True,10:37:37,True
58,2008-12-08 10:37:37,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,10:37:37,True
58,2008-12-08 10:37:37,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,10:37:37,True
58,2008-12-08 10:37:37,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend,1,0,True,10:37:37,True
61,2008-12-08 11:53:52,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:53:52,True
61,2008-12-08 12:50:45,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:50:45,True
61,2008-12-08 13:50:45,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:50:45,True
61,2008-12-08 13:50:45,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:50:45,True
61,2008-12-08 15:50:45,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:50:45,True
61,2008-12-08 16:20:04,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:20:04,True
61,2008-12-08 16:50:45,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:50:45,True
61,2008-12-08 16:50:45,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:50:45,True
61,2008-12-08 17:16:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:16:52,True
61,2008-12-08 17:20:04,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:20:04,True
61,2008-12-08 17:20:04,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:20:04,True
1,2008-12-08 18:50:43,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,18:50:43,False
1,2008-12-08 18:50:43,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,18:50:43,False
1,2008-12-08 18:50:43,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,18:50:43,False
1,2008-12-08 18:50:43,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,18:50:43,False
1,2008-12-08 18:50:43,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,18:50:43,False
1,2008-12-08 19:20:03,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,19:20:03,False
61,2008-12-08 19:20:04,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,19:20:04,False
61,2008-12-08 20:20:04,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,20:20:04,False
61,2008-12-08 20:20:04,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,20:20:04,False
1,2008-12-08 22:54:40,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,22:54:40,False
1,2008-12-08 22:54:40,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,22:54:40,False
1,2008-12-08 22:55:15,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,22:55:15,False
61,2008-12-09 03:51:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,03:51:23,False
61,2008-12-09 04:51:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,04:51:23,False
61,2008-12-09 04:51:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,04:51:23,False
1,2008-12-09 06:51:22,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,06:51:22,False
61,2008-12-09 06:51:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:51:23,False
61,2008-12-09 07:51:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:51:23,False
61,2008-12-09 07:51:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:51:23,False
61,2008-12-09 10:01:09,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:01:09,True
61,2008-12-09 11:01:09,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:01:09,True
61,2008-12-09 11:01:09,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:01:09,True
61,2008-12-09 11:23:24,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:23:24,True
61,2008-12-09 11:24:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:24:52,True
61,2008-12-09 11:25:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:25:28,True
61,2008-12-09 11:47:23,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,11:47:23,True
61,2008-12-09 12:23:24,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:23:24,True
61,2008-12-09 12:23:24,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:23:24,True
61,2008-12-09 12:23:24,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:23:24,True
61,2008-12-09 12:23:24,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:23:24,True
61,2008-12-09 12:24:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:24:52,True
61,2008-12-09 12:24:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:24:52,True
61,2008-12-09 12:25:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,12:25:28,True
