user.id,time,duration,dest.user.id,dest.phone.hash,id_tuple,relationship
29.0,2009-01-10 14:46:41,5,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-10 14:42:06,48,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-10 14:38:34,39,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-10 18:42:09,0,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-11 15:00:25,0,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-11 16:23:27,0,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-11 17:10:44,1,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-11 16:47:57,77,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-11 17:14:51,21,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-11 18:58:29,28,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-11 18:07:18,71,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-12 22:28:17,20,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-12 22:27:19,3,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-25 21:19:27,78,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2008-11-27 08:13:25,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-12-18 02:49:08,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-19 17:16:39,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-25 21:19:27,78,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-22 17:06:22,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-12-18 18:56:14,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-21 19:09:58,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-10-14 17:32:59,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-11 17:14:12,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-26 16:43:39,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-22 17:15:08,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-04 00:14:11,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2008-10-04 01:48:41,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-05 19:19:35,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2008-10-04 01:48:41,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-07 02:53:04,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2008-12-22 20:17:05,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-10-07 15:49:41,32767,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-11 19:19:22,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-29 19:14:34,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-12 19:54:08,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-11-20 21:10:19,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2008-12-16 04:47:48,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-11 16:23:27,0,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-09-20 15:15:51,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-11-28 21:48:13,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-28 21:43:24,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-10-16 21:30:38,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-29 23:54:28,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-10 15:02:22,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-10 15:59:25,-3540,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-10 15:01:33,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-27 00:27:49,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-11 16:48:14,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-29 22:33:51,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-27 00:30:21,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-11 16:22:27,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-04 18:08:41,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-10 15:02:22,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-17 15:49:30,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-08 23:23:33,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-17 16:59:46,-3540,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-07 15:21:10,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-11 16:46:54,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-11-29 15:14:04,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-09 00:39:11,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-10 12:47:08,0,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-10 04:43:09,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-08 19:44:54,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-08 19:55:27,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-08 19:44:54,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-17 16:09:55,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-10-17 16:09:55,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-10 17:40:17,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-11 17:10:37,-32768,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-11-29 17:27:23,60,19.0,1989292893,"(29.0, 19.0)",SocializeTwicePerWeek
29.0,2009-01-10 18:31:43,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-11-22 18:28:54,-32768,19.0,1989292893,"(29.0, 19.0)",SocializeTwicePerWeek
29.0,2009-01-11 18:58:42,-32768,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-17 21:47:06,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-11 16:46:57,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-11-27 08:13:25,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-29 19:33:34,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-17 21:47:06,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-12-14 21:06:08,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2008-10-17 21:47:06,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-07 15:26:38,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2008-11-23 21:17:22,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-30 15:56:24,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-02-06 22:30:12,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-01-11 15:59:25,-3540,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-11 18:07:29,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-22 17:38:14,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-11 15:59:25,-3540,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-13 17:56:19,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-22 17:15:08,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-11-16 08:34:25,60,19.0,1989292893,"(29.0, 19.0)",SocializeTwicePerWeek
29.0,2008-11-30 21:57:26,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-11-30 21:51:48,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-28 16:57:57,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-22 16:49:34,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-10 14:42:07,32767,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-15 04:38:13,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-14 16:33:34,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2008-10-06 03:52:14,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2008-12-05 21:46:38,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-11-25 21:20:10,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2009-01-10 14:41:54,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-11-25 23:47:00,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-14 16:34:14,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
29.0,2009-02-06 22:30:12,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2009-01-16 04:48:34,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-12-14 21:51:31,60,76.0,1872101908,"(29.0, 76.0)",CloseFriend
29.0,2008-10-14 16:34:14,60,77.0,1363326333,"(29.0, 77.0)",CloseFriend
29.0,2008-10-19 17:16:39,60,68.0,2150295218,"(29.0, 68.0)",SocializeTwicePerWeek
42.0,2008-10-03 21:35:58,39,36.0,39166527,"(42.0, 36.0)",CloseFriend
42.0,2008-10-03 23:34:52,0,9.0,2640946384,"(42.0, 9.0)",CloseFriend
42.0,2008-10-03 23:22:21,6,66.0,1675265608,"(42.0, 66.0)",FacebookAllTaggedPhotos
42.0,2008-10-10 21:42:08,1,36.0,39166527,"(42.0, 36.0)",CloseFriend
42.0,2008-10-19 01:50:42,35,20.0,3662621626,"(42.0, 20.0)",CloseFriend
42.0,2008-12-29 14:19:31,60,20.0,3662621626,"(42.0, 20.0)",CloseFriend
42.0,2008-12-10 03:41:57,60,20.0,3662621626,"(42.0, 20.0)",CloseFriend
42.0,2008-10-17 05:03:31,60,20.0,3662621626,"(42.0, 20.0)",CloseFriend
42.0,2008-12-31 15:02:47,-32768,20.0,3662621626,"(42.0, 20.0)",CloseFriend
42.0,2008-12-27 18:43:39,16,20.0,3662621626,"(42.0, 20.0)",CloseFriend
42.0,2008-12-11 00:27:14,0,36.0,39166527,"(42.0, 36.0)",CloseFriend
42.0,2008-12-29 14:50:18,60,20.0,3662621626,"(42.0, 20.0)",CloseFriend
42.0,2008-12-29 03:55:54,60,20.0,3662621626,"(42.0, 20.0)",CloseFriend
42.0,2008-12-28 01:38:56,60,20.0,3662621626,"(42.0, 20.0)",CloseFriend
61.0,2008-10-02 21:51:40,482,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-03 19:10:18,34,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-05 21:05:36,51,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-05 20:41:31,27,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-05 13:29:57,43,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-05 11:41:09,12,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-05 00:38:00,48,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-05 00:30:55,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-05 00:07:16,3,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-04 21:43:05,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-04 21:24:12,14,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-04 20:59:22,106,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-04 19:57:23,383,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-04 18:20:43,157,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-04 17:54:46,270,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-04 14:07:30,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-04 04:59:42,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-06 22:54:10,35,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-06 22:51:06,103,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-06 22:50:33,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-06 22:49:35,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-06 23:53:55,34,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-06 23:41:56,14,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-08 01:35:35,26,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-08 01:34:48,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-08 01:34:18,5,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-08 01:30:44,57,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-07 21:59:47,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-07 21:58:25,18,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-07 21:48:10,39,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-07 21:29:49,55,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-08 16:57:38,169,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-08 13:06:23,147,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-09 00:56:40,16,37.0,310381472,"(61.0, 37.0)",FacebookAllTaggedPhotos
61.0,2008-10-08 21:54:05,65,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-08 21:45:29,460,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-10 20:42:43,128,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-12 16:48:37,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-12 16:34:54,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-13 17:32:01,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-13 17:31:14,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-13 17:30:26,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-13 11:59:38,92,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-18 22:39:55,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-18 22:29:53,103,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-18 17:49:44,19,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-18 17:48:54,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-17 19:59:33,4,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-17 19:10:56,31,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-17 11:51:53,4,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-16 21:41:09,343,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-16 02:05:03,96,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-15 20:00:17,41,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-15 16:09:22,23,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-15 16:06:20,37,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-15 13:03:13,64,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-15 12:57:58,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-15 12:57:18,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-15 12:56:54,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-15 00:33:57,189,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-14 11:04:11,55,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-14 05:05:00,147,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-22 03:26:40,2435,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-21 22:01:35,475,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-21 12:21:56,28,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-21 12:21:50,4,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-21 12:18:23,191,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-21 03:07:14,1831,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-20 16:07:16,210,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-20 16:06:24,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-20 02:08:48,924,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-22 12:20:21,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-22 12:32:06,151,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-31 18:09:00,576,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-31 18:07:53,53,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-31 17:08:03,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-31 17:07:18,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-31 17:06:32,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-31 16:40:21,188,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-31 00:44:25,108,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-30 18:02:24,31,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-30 00:34:54,70,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-28 22:41:05,241,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-28 22:12:19,59,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-27 23:25:34,17,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-27 22:38:07,176,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-27 14:14:18,232,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-27 04:54:45,869,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-26 21:34:49,445,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-26 21:10:07,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-26 18:53:32,3,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-26 15:08:46,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-26 14:11:58,147,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-26 04:39:25,608,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-25 18:42:03,974,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-25 18:41:30,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-25 18:40:52,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-25 04:41:35,993,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-25 04:40:44,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-25 03:02:31,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-24 19:42:50,6,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-24 04:39:44,1415,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-24 04:38:15,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-23 17:37:36,835,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-23 04:17:01,534,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-10-22 12:37:21,1368,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-01 16:50:01,4,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-04 21:08:52,173,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-06 03:37:19,26,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-25 02:50:19,98,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-25 02:49:33,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-24 04:00:37,239,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-23 20:27:16,374,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-23 20:26:21,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-23 05:51:51,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-22 23:20:15,25,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-21 23:09:48,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-21 23:09:08,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-21 17:29:07,21,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-21 17:16:43,190,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-21 12:12:15,687,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-21 01:41:21,80,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-20 14:31:49,45,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-20 00:42:00,93,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-20 00:40:34,11,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-20 00:39:11,54,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-19 05:06:21,139,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-19 04:00:28,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-19 00:28:54,87,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-18 22:43:50,131,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-18 22:43:16,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-18 22:43:05,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-18 22:42:55,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-18 15:55:34,27,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-18 03:59:30,22,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-18 03:41:23,101,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-17 23:58:27,39,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-17 23:56:58,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-17 23:54:21,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-17 05:31:47,67,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-17 01:27:25,210,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-15 23:22:20,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-15 19:39:01,26,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-15 19:38:15,17,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-15 19:31:41,128,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-14 22:27:07,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-14 10:34:44,53,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-14 01:35:56,35,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-14 01:34:44,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-14 01:12:34,71,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-14 01:11:04,39,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-14 01:10:34,20,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-14 01:09:54,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-14 01:08:54,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-12 23:49:51,21,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-12 02:36:03,214,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-10 22:48:05,48,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-10 14:08:21,61,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-08 22:46:47,49,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-08 22:01:43,120,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-08 21:39:22,90,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-08 00:03:54,42,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-07 23:52:15,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-07 23:50:16,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-07 21:58:56,411,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-07 18:09:03,124,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-07 18:08:27,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-07 18:08:18,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-07 18:07:54,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61.0,2008-11-06 23:14:57,8,61.0,3480933661,"(61.0, 61.0)",CloseFriend
