user.id,time,incoming,dest.user.id,dest.phone.hash,id_tuple,relationship
61,2008-12-22 07:01:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 07:30:22,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 07:30:22,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 08:00:33,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 08:00:33,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 08:00:39,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 08:00:39,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 08:00:43,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 08:00:43,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 08:01:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 08:01:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 08:01:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 08:01:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 09:00:42,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 09:01:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-12-22 10:00:42,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-12-22 10:00:42,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 10:01:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 11:01:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 11:01:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 13:30:30,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 13:56:06,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
21,2008-12-22 14:21:44,1,21.0,478371941,"(21.0, 21.0)",CloseFriend
21,2008-12-22 14:21:44,1,21.0,478371941,"(21.0, 21.0)",CloseFriend
21,2008-12-22 14:21:44,1,21.0,478371941,"(21.0, 21.0)",CloseFriend
61,2008-12-22 14:29:31,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 14:30:30,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 14:30:30,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 15:30:30,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 15:51:49,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 16:30:30,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
32,2008-12-22 17:10:44,1,32.0,2836597185,"(32.0, 32.0)",SocializeTwicePerWeek
32,2008-12-22 17:10:44,1,32.0,2836597185,"(32.0, 32.0)",SocializeTwicePerWeek
61,2008-12-22 17:30:30,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 17:30:30,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-22 17:33:11,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 17:33:11,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 18:24:46,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 18:27:21,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 18:33:11,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 18:34:23,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 18:51:49,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 18:53:57,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 20:39:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
37,2008-12-22 21:03:04,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-12-22 21:11:30,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 21:11:30,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 21:27:21,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 21:27:21,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 21:27:21,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 21:34:23,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-22 21:34:23,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-23 11:14:43,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-23 13:52:41,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-23 13:52:41,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
20,2008-12-23 14:16:01,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-23 14:16:01,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
30,2008-12-23 14:16:01,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
30,2008-12-23 14:16:01,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
30,2008-12-23 14:16:01,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
20,2008-12-23 15:16:01,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-23 15:16:01,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-23 15:16:01,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
30,2008-12-23 15:16:01,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
37,2008-12-23 15:27:45,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-23 15:27:45,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-23 15:27:45,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
31,2008-12-23 17:03:01,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-23 17:03:01,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-23 17:03:01,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-23 17:07:41,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-23 17:07:41,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-23 17:07:41,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
37,2008-12-23 17:27:45,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-23 17:35:21,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-12-23 17:50:12,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
37,2008-12-23 17:51:37,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-23 18:57:33,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-23 18:57:33,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-23 18:57:33,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-12-23 19:48:27,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-23 19:48:27,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-23 19:48:27,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-23 19:48:27,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-23 20:39:32,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-23 21:17:57,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-23 21:17:58,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
37,2008-12-23 21:27:07,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-12-23 22:17:58,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-23 22:17:58,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-23 23:17:57,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-23 23:17:57,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-12-24 00:17:57,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-12-24 00:17:57,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 00:17:58,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
24,2008-12-24 00:40:24,1,58.0,2959148319,"(24.0, 58.0)",CloseFriend
58,2008-12-24 00:40:34,0,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-24 00:40:34,0,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-24 00:40:34,0,24.0,1873398567,"(58.0, 24.0)",CloseFriend
61,2008-12-24 01:17:58,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 01:17:58,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
24,2008-12-24 01:40:24,1,58.0,2959148319,"(24.0, 58.0)",CloseFriend
24,2008-12-24 01:40:24,1,58.0,2959148319,"(24.0, 58.0)",CloseFriend
61,2008-12-24 13:22:34,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
20,2008-12-24 14:01:21,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 14:01:21,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
30,2008-12-24 14:01:23,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
30,2008-12-24 14:01:23,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
30,2008-12-24 14:01:23,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
20,2008-12-24 14:01:26,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 14:01:26,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
30,2008-12-24 14:06:29,1,20.0,3662621626,"(30.0, 20.0)",CloseFriend
30,2008-12-24 14:06:29,1,20.0,3662621626,"(30.0, 20.0)",CloseFriend
30,2008-12-24 14:06:29,1,20.0,3662621626,"(30.0, 20.0)",CloseFriend
20,2008-12-24 14:06:30,0,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 14:06:30,0,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 14:07:28,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 14:07:28,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
30,2008-12-24 14:07:29,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
30,2008-12-24 14:07:29,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
30,2008-12-24 14:07:29,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
20,2008-12-24 15:01:21,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 15:01:21,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 15:01:21,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
30,2008-12-24 15:01:23,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
20,2008-12-24 15:01:26,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 15:01:26,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 15:01:26,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
30,2008-12-24 15:06:29,1,20.0,3662621626,"(30.0, 20.0)",CloseFriend
20,2008-12-24 15:06:30,0,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 15:06:30,0,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 15:06:30,0,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 15:07:28,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 15:07:28,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
20,2008-12-24 15:07:28,1,30.0,58217471,"(20.0, 30.0)",CloseFriend
30,2008-12-24 15:07:29,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend
57,2008-12-24 17:20:58,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-12-24 17:20:58,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-12-24 17:20:58,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-12-24 20:30:14,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
31,2008-12-24 20:55:27,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 20:55:27,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 20:55:27,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
61,2008-12-24 21:10:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 21:10:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 21:10:52,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
31,2008-12-24 21:35:21,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:35:21,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:35:21,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:38:11,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:38:11,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:38:11,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:40:56,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:40:56,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:40:56,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:44:06,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:44:06,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:44:06,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:55:27,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:55:27,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 21:55:27,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
61,2008-12-24 21:58:48,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 21:58:48,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 21:58:48,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 22:33:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 22:33:28,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 22:33:28,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 22:33:28,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 22:33:28,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 22:33:28,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 22:33:28,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 22:33:28,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 22:33:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 22:33:28,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 22:33:28,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 22:33:28,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 22:33:28,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
31,2008-12-24 22:35:21,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:35:21,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:35:21,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:38:11,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:38:11,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:38:11,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:40:56,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:40:56,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:40:56,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:44:06,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:44:06,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-24 22:44:06,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
61,2008-12-24 23:33:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 23:33:28,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-24 23:33:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-24 23:33:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
31,2008-12-25 01:09:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 01:09:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 01:09:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 02:09:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 02:09:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 02:09:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 13:09:40,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 13:09:40,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 13:09:40,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 14:09:40,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 14:09:40,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-25 14:09:40,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
37,2008-12-25 14:24:56,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-25 15:24:56,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-25 15:27:26,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-25 15:29:28,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
63,2008-12-25 16:44:09,1,56.0,881875875,"(63.0, 56.0)",SocializeTwicePerWeek
63,2008-12-25 19:44:09,1,56.0,881875875,"(63.0, 56.0)",SocializeTwicePerWeek
24,2008-12-25 19:44:20,1,56.0,881875875,"(24.0, 56.0)",CloseFriend
63,2008-12-25 20:44:09,1,56.0,881875875,"(63.0, 56.0)",SocializeTwicePerWeek
24,2008-12-25 20:44:20,1,56.0,881875875,"(24.0, 56.0)",CloseFriend
24,2008-12-25 20:44:20,1,56.0,881875875,"(24.0, 56.0)",CloseFriend
58,2008-12-26 00:58:13,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-26 00:58:13,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-26 00:58:13,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend
37,2008-12-26 01:45:52,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
24,2008-12-26 02:57:06,1,58.0,2959148319,"(24.0, 58.0)",CloseFriend
58,2008-12-26 02:57:17,0,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-26 02:57:17,0,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-26 02:57:17,0,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-26 02:58:13,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-26 02:58:13,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-26 02:58:13,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend
24,2008-12-26 02:58:14,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend
24,2008-12-26 03:57:06,1,58.0,2959148319,"(24.0, 58.0)",CloseFriend
24,2008-12-26 03:57:06,1,58.0,2959148319,"(24.0, 58.0)",CloseFriend
58,2008-12-26 03:58:13,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-26 03:58:13,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend
58,2008-12-26 03:58:13,1,24.0,1873398567,"(58.0, 24.0)",CloseFriend
24,2008-12-26 03:58:14,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend
24,2008-12-26 03:58:14,0,58.0,2959148319,"(24.0, 58.0)",CloseFriend
61,2008-12-26 09:40:58,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-26 11:25:59,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-26 11:25:59,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-26 11:25:59,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-26 11:25:59,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-26 12:40:58,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-26 12:40:58,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-26 12:40:58,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-26 12:40:58,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-26 14:49:43,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
37,2008-12-26 15:24:36,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:28:36,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 15:40:47,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 16:35:21,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-12-26 16:52:56,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
37,2008-12-26 17:27:17,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 17:28:13,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 17:30:55,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 17:31:21,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 17:31:33,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 17:42:06,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 17:51:22,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 19:54:39,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-12-26 19:54:43,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-12-26 21:39:55,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-26 22:16:20,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
31,2008-12-26 22:49:51,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-26 22:49:51,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
31,2008-12-26 22:49:51,1,16.0,2330000391,"(31.0, 16.0)",CloseFriend
61,2008-12-27 00:16:20,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 00:16:20,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 00:16:20,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 00:16:20,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 00:16:20,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 01:41:41,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 01:42:18,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 11:50:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 11:50:30,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 11:50:31,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 12:06:30,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 12:35:18,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 12:38:34,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 12:50:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 12:50:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 12:50:31,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 12:50:31,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 13:06:30,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 13:06:30,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 13:50:30,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 14:38:34,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 14:50:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-12-27 14:50:30,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-12-27 14:50:30,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-12-27 14:50:31,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 15:06:30,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-12-27 15:06:30,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
